slice_file_name,fsID,start,end,salience,fold,classID,class,path
26185-1-1-0.wav,26185,0.460526,0.817357,1,9,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/26185-1-1-0.wav
76086-4-0-38.wav,76086,19.0,23.0,1,2,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/76086-4-0-38.wav
104817-4-0-1.wav,104817,0.5,4.5,1,2,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/104817-4-0-1.wav
115240-9-0-16.wav,115240,13.328996,17.328996,1,8,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/115240-9-0-16.wav
6988-5-0-0.wav,6988,0.0,4.0,1,3,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/6988-5-0-0.wav
96169-9-1-55.wav,96169,78.957537,82.957537,1,2,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/96169-9-1-55.wav
192236-3-0-2.wav,192236,4.506272,8.506272,1,7,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/192236-3-0-2.wav
68080-7-0-2.wav,68080,1.0,5.0,1,8,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/68080-7-0-2.wav
94631-9-1-3.wav,94631,103.255803,107.255803,1,3,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/94631-9-1-3.wav
42954-9-0-2.wav,42954,1.0,5.0,1,4,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/42954-9-0-2.wav
96159-4-0-0.wav,96159,0.751209,4.033599,1,8,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/96159-4-0-0.wav
39847-5-0-3.wav,39847,1.5,5.5,1,10,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/39847-5-0-3.wav
161005-2-0-27.wav,161005,13.5,17.5,2,9,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/161005-2-0-27.wav
171305-7-1-0.wav,171305,4.346069,6.567393,1,4,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/171305-7-1-0.wav
177726-0-0-14.wav,177726,7.0,11.0,2,8,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/177726-0-0-14.wav
20015-3-0-4.wav,20015,25.26305,29.26305,2,5,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/20015-3-0-4.wav
21683-9-0-39.wav,21683,30.098564,34.098564,1,7,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/21683-9-0-39.wav
159744-8-0-0.wav,159744,0.0,4.0,2,9,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/159744-8-0-0.wav
72259-1-7-16.wav,72259,151.281751,155.281751,2,5,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/72259-1-7-16.wav
157867-8-0-22.wav,157867,11.0,15.0,1,1,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/157867-8-0-22.wav
203913-8-0-5.wav,203913,2.5,6.5,1,5,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/203913-8-0-5.wav
105029-7-1-8.wav,105029,41.757219,45.757219,1,9,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/105029-7-1-8.wav
147672-3-0-0.wav,147672,0.644886,0.997283,1,2,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/147672-3-0-0.wav
62566-5-0-0.wav,62566,0.0,4.0,1,5,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/62566-5-0-0.wav
152570-9-1-61.wav,152570,97.553778,101.553778,1,9,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/152570-9-1-61.wav
157868-8-0-24.wav,157868,12.0,16.0,1,8,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/157868-8-0-24.wav
158608-8-0-2.wav,158608,8.309707,12.309707,2,4,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/158608-8-0-2.wav
34643-4-1-0.wav,34643,11.962179,15.962179,1,6,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/34643-4-1-0.wav
175847-1-0-0.wav,175847,0.065415,0.881925,1,3,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/175847-1-0-0.wav
180029-4-14-0.wav,180029,34.70171,35.72335,1,9,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/180029-4-14-0.wav
105425-9-0-1.wav,105425,0.5,4.5,1,5,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/105425-9-0-1.wav
177726-0-0-8.wav,177726,4.0,8.0,2,8,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/177726-0-0-8.wav
76086-4-0-18.wav,76086,9.0,13.0,1,2,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/76086-4-0-18.wav
34952-8-0-6.wav,34952,3.0,7.0,2,6,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/34952-8-0-6.wav
167701-4-6-1.wav,167701,19.135706,23.135706,1,6,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/167701-4-6-1.wav
76085-4-0-62.wav,76085,31.0,35.0,1,8,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/76085-4-0-62.wav
204240-0-0-11.wav,204240,5.5,9.5,1,6,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/204240-0-0-11.wav
111671-8-0-2.wav,111671,2.197766,6.197766,1,5,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/111671-8-0-2.wav
66587-3-0-0.wav,66587,1.836262,2.35271,1,5,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/66587-3-0-0.wav
135160-8-0-3.wav,135160,124.807227,128.807227,2,6,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/135160-8-0-3.wav
100263-2-0-143.wav,100263,71.5,75.5,1,5,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/100263-2-0-143.wav
137969-2-0-55.wav,137969,27.5,31.5,1,6,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/137969-2-0-55.wav
194321-9-0-150.wav,194321,75.0,79.0,1,6,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/194321-9-0-150.wav
99192-4-0-49.wav,99192,24.5,28.5,1,10,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/99192-4-0-49.wav
113201-5-0-1.wav,113201,0.5,4.5,1,2,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/113201-5-0-1.wav
172314-9-0-52.wav,172314,26.0,30.0,2,1,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/172314-9-0-52.wav
34050-7-0-0.wav,34050,3.131274,6.629274,2,10,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/34050-7-0-0.wav
189982-0-0-30.wav,189982,15.0,19.0,1,10,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/189982-0-0-30.wav
180937-7-3-21.wav,180937,315.084561,319.084561,2,1,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/180937-7-3-21.wav
89724-5-0-5.wav,89724,7.721276,11.721276,1,5,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/89724-5-0-5.wav
21683-9-0-30.wav,21683,25.598564,29.598564,1,7,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/21683-9-0-30.wav
69962-2-0-17.wav,69962,8.5,12.5,1,6,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/69962-2-0-17.wav
185373-9-0-21.wav,185373,10.5,14.5,2,3,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/185373-9-0-21.wav
196561-3-0-44.wav,196561,22.0,26.0,1,8,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/196561-3-0-44.wav
156358-5-0-4.wav,156358,7.547216,11.547216,1,8,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/156358-5-0-4.wav
189982-0-0-17.wav,189982,8.5,12.5,1,10,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/189982-0-0-17.wav
187356-1-3-0.wav,187356,37.058838,40.548889,2,4,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/187356-1-3-0.wav
54976-4-0-8.wav,54976,9.693949,13.693949,1,9,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/54976-4-0-8.wav
161005-2-0-12.wav,161005,6.0,10.0,2,9,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/161005-2-0-12.wav
50414-4-0-1.wav,50414,0.574114,4.574114,1,9,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/50414-4-0-1.wav
177729-0-0-98.wav,177729,49.0,53.0,2,7,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/177729-0-0-98.wav
24074-1-0-13.wav,24074,19.560993,23.560993,1,1,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/24074-1-0-13.wav
23219-5-0-1.wav,23219,2.627165,6.627165,1,5,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/23219-5-0-1.wav
171305-7-29-0.wav,171305,118.116488,120.53097,1,4,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/171305-7-29-0.wav
105289-8-0-5.wav,105289,28.81554,32.81554,2,7,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/105289-8-0-5.wav
71173-2-0-13.wav,71173,6.5,10.5,2,5,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/71173-2-0-13.wav
200460-6-5-0.wav,200460,7.952965,9.040726,1,10,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/200460-6-5-0.wav
162103-0-0-7.wav,162103,3.5,7.5,1,8,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/162103-0-0-7.wav
30204-0-0-0.wav,30204,0.286916,4.286916,1,3,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/30204-0-0-0.wav
49312-2-0-2.wav,49312,1.0,5.0,1,5,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/49312-2-0-2.wav
180156-1-2-0.wav,180156,11.345893,11.627342,2,9,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/180156-1-2-0.wav
83191-9-0-11.wav,83191,5.5,9.5,2,10,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/83191-9-0-11.wav
129750-2-0-34.wav,129750,17.0,21.0,2,10,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/129750-2-0-34.wav
190894-2-0-3.wav,190894,1.5,5.5,1,9,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/190894-2-0-3.wav
148463-7-3-5.wav,148463,294.984445,298.984445,2,4,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/148463-7-3-5.wav
165192-9-0-76.wav,165192,38.0,42.0,1,7,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/165192-9-0-76.wav
185709-0-0-6.wav,185709,3.0,7.0,1,4,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/185709-0-0-6.wav
145612-6-3-0.wav,145612,7.127715,8.253866,2,8,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/145612-6-3-0.wav
180125-4-3-10.wav,180125,120.566321,124.566321,1,5,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/180125-4-3-10.wav
106015-5-0-5.wav,106015,5.984984,9.984984,1,2,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/106015-5-0-5.wav
196127-3-0-0.wav,196127,0.0,4.0,1,10,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/196127-3-0-0.wav
161005-2-0-28.wav,161005,14.0,18.0,2,9,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/161005-2-0-28.wav
103199-4-4-0.wav,103199,46.186699,48.720146,1,3,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/103199-4-4-0.wav
157867-8-0-28.wav,157867,14.0,18.0,1,1,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/157867-8-0-28.wav
47160-0-0-0.wav,47160,0.056394,4.056394,1,6,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/47160-0-0-0.wav
190894-2-0-0.wav,190894,0.0,4.0,1,9,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/190894-2-0-0.wav
204408-2-0-83.wav,204408,41.5,45.5,2,5,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/204408-2-0-83.wav
154758-5-0-19.wav,154758,9.5,13.5,1,4,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/154758-5-0-19.wav
200460-6-2-0.wav,200460,4.987279,5.849278,1,10,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/200460-6-2-0.wav
178261-7-3-0.wav,178261,17.771547,21.771547,1,10,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/178261-7-3-0.wav
24347-8-0-66.wav,24347,37.120371,41.120371,2,4,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/24347-8-0-66.wav
55018-0-0-148.wav,55018,78.041583,82.041583,1,4,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/55018-0-0-148.wav
151977-0-0-7.wav,151977,3.966587,7.966587,1,1,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/151977-0-0-7.wav
6988-5-0-1.wav,6988,0.5,4.5,1,3,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/6988-5-0-1.wav
151005-4-0-3.wav,151005,2.024393,6.024393,1,4,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/151005-4-0-3.wav
30832-3-5-1.wav,30832,44.968823,48.968823,2,4,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/30832-3-5-1.wav
84317-3-0-0.wav,84317,0.0,2.5,1,4,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/84317-3-0-0.wav
159742-8-0-3.wav,159742,1.629945,5.629945,2,10,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/159742-8-0-3.wav
159748-8-0-6.wav,159748,3.0,7.0,1,9,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/159748-8-0-6.wav
43805-8-4-0.wav,43805,80.160407,80.589329,2,7,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/43805-8-4-0.wav
28808-1-1-0.wav,28808,27.28857,31.28857,2,10,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/28808-1-1-0.wav
155263-2-0-43.wav,155263,21.5,25.5,2,3,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/155263-2-0-43.wav
170564-2-1-34.wav,170564,61.235644,65.23564400000001,2,4,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/170564-2-1-34.wav
159439-2-0-30.wav,159439,15.0,19.0,1,5,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/159439-2-0-30.wav
152588-3-0-0.wav,152588,0.386897,2.805001,1,9,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/152588-3-0-0.wav
180127-4-0-14.wav,180127,7.677342,11.677342,1,10,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/180127-4-0-14.wav
100852-0-0-9.wav,100852,4.5,8.5,1,5,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/100852-0-0-9.wav
13230-0-0-3.wav,13230,1.5,5.5,1,3,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/13230-0-0-3.wav
169044-2-0-10.wav,169044,5.0,9.0,1,3,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/169044-2-0-10.wav
177742-0-0-164.wav,177742,82.0,86.0,2,3,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/177742-0-0-164.wav
169098-7-0-6.wav,169098,3.955909,7.955909,2,2,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/169098-7-0-6.wav
132021-7-0-6.wav,132021,7.0349,11.0349,2,6,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/132021-7-0-6.wav
155129-1-0-0.wav,155129,13.299687,13.403296,1,2,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/155129-1-0-0.wav
204067-2-0-29.wav,204067,14.5,18.5,1,9,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/204067-2-0-29.wav
94636-8-0-8.wav,94636,4.0,8.0,2,3,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/94636-8-0-8.wav
178686-0-0-43.wav,178686,21.5,25.5,2,5,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/178686-0-0-43.wav
111671-8-0-14.wav,111671,8.197766,12.197766,1,5,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/111671-8-0-14.wav
116163-3-1-0.wav,116163,1.351097,1.757649,2,5,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/116163-3-1-0.wav
54976-4-0-7.wav,54976,9.193949,13.193949,1,9,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/54976-4-0-7.wav
184805-0-0-112.wav,184805,56.0,60.0,2,6,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/184805-0-0-112.wav
15544-5-0-3.wav,15544,30.76666,34.76666,1,10,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/15544-5-0-3.wav
204408-2-0-9.wav,204408,4.5,8.5,2,5,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/204408-2-0-9.wav
14385-9-0-11.wav,14385,5.5,9.5,1,9,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/14385-9-0-11.wav
177621-0-0-100.wav,177621,50.0,54.0,2,1,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/177621-0-0-100.wav
54383-0-0-10.wav,54383,5.0,9.0,1,8,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/54383-0-0-10.wav
164194-2-0-18.wav,164194,68.864282,72.864282,1,10,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/164194-2-0-18.wav
72015-2-0-4.wav,72015,2.0,6.0,2,8,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/72015-2-0-4.wav
29721-4-0-5.wav,29721,2.5,6.5,1,3,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/29721-4-0-5.wav
18594-1-3-0.wav,18594,44.50593,44.750801,1,3,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/18594-1-3-0.wav
77774-4-1-0.wav,77774,10.734565,14.734565,1,5,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/77774-4-1-0.wav
180937-7-3-19.wav,180937,314.084561,318.084561,2,1,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/180937-7-3-19.wav
73524-0-0-92.wav,73524,46.0,50.0,1,10,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/73524-0-0-92.wav
105319-3-0-39.wav,105319,19.5,23.5,2,6,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/105319-3-0-39.wav
50223-3-0-6.wav,50223,5.308085999999999,9.308086,2,9,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/50223-3-0-6.wav
154758-5-0-6.wav,154758,3.0,7.0,1,4,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/154758-5-0-6.wav
104625-4-0-48.wav,104625,30.251409,34.251408999999995,1,7,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/104625-4-0-48.wav
34952-8-0-7.wav,34952,3.5,7.5,2,6,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/34952-8-0-7.wav
174285-6-2-0.wav,174285,5.192354,8.913638,1,8,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/174285-6-2-0.wav
50413-4-0-1.wav,50413,0.536027,4.536027,1,5,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/50413-4-0-1.wav
180134-4-2-11.wav,180134,47.37811,51.37811,1,8,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/180134-4-2-11.wav
193697-2-0-110.wav,193697,55.0,59.0,2,6,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/193697-2-0-110.wav
62837-7-1-6.wav,62837,264.706708,268.706708,1,3,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/62837-7-1-6.wav
180029-4-9-0.wav,180029,26.494534,28.708088,1,9,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/180029-4-9-0.wav
90014-8-0-2.wav,90014,1.0,5.0,1,3,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/90014-8-0-2.wav
94401-1-0-0.wav,94401,106.737529,107.836173,1,2,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/94401-1-0-0.wav
132073-1-6-0.wav,132073,35.409997,35.775857,2,2,1,car_horn,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/132073-1-6-0.wav
103074-7-4-1.wav,103074,61.151482,65.151482,1,1,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/103074-7-4-1.wav
187110-2-0-6.wav,187110,3.0,7.0,1,10,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/187110-2-0-6.wav
159748-8-0-3.wav,159748,1.5,5.5,1,9,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/159748-8-0-3.wav
174290-6-3-0.wav,174290,14.959918,17.372318,1,1,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/174290-6-3-0.wav
30206-7-0-16.wav,30206,8.0,12.0,1,6,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/30206-7-0-16.wav
22601-8-0-42.wav,22601,21.0,25.0,2,3,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/22601-8-0-42.wav
17853-5-0-2.wav,17853,16.323532999999998,20.323533,1,3,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/17853-5-0-2.wav
102871-8-0-13.wav,102871,6.5,10.5,1,2,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/102871-8-0-13.wav
82368-2-0-30.wav,82368,15.0,19.0,1,6,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/82368-2-0-30.wav
205874-4-4-0.wav,205874,8.33791,9.058074,1,5,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/205874-4-4-0.wav
149255-9-0-13.wav,149255,6.5,10.5,1,9,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/149255-9-0-13.wav
197318-6-10-0.wav,197318,31.24902,32.5291,1,1,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/197318-6-10-0.wav
135776-2-0-90.wav,135776,45.0,49.0,2,1,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/135776-2-0-90.wav
131918-7-0-6.wav,131918,4.178821,8.178821,1,6,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/131918-7-0-6.wav
160016-2-0-5.wav,160016,2.5,6.5,2,8,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold8/160016-2-0-5.wav
93567-8-0-10.wav,93567,9.044365,13.044365,2,10,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/93567-8-0-10.wav
